gene_id	id	product	target_prot	target_nuc	unique_id	cluster	padloc_system	padloc_gene
WP_257834649.1	WP_257834649.1	TraG/TraD/VirD4 family protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834650.1	WP_257834650.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834651.1	WP_257834651.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834653.1	WP_257834653.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	324		
WP_257834654.1	WP_257834654.1	HU family DNA-binding protein	WP_276540665.1	NZ_JABXYN010000002.1	90	24		
WP_257834655.1	WP_257834655.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	329		
WP_257834656.1	WP_257834656.1	UvrD-helicase domain-containing protein	WP_276540665.1	NZ_JABXYN010000002.1	90	39		
WP_257834657.1	WP_257834657.1	AAA family ATPase	WP_276540665.1	NZ_JABXYN010000002.1	90	206		
WP_257834658.1	WP_257834658.1	40S ribosomal protein S21	WP_276540665.1	NZ_JABXYN010000002.1	90	205		
WP_257834659.1	WP_257834659.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	204		
WP_257834660.1	WP_257834660.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	323		
WP_257834661.1	WP_257834661.1	AAA family ATPase	WP_276540665.1	NZ_JABXYN010000002.1	90	136		
WP_257834662.1	WP_257834662.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	328		
WP_257834663.1	WP_257834663.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	330		
WP_257834664.1	WP_257834664.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	135		
WP_257834665.1	WP_257834665.1	metal-dependent hydrolase	WP_276540665.1	NZ_JABXYN010000002.1	90	134		
WP_257834666.1	WP_257834666.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	143		
WP_257834667.1	WP_257834667.1	CPBP family intramembrane glutamic endopeptidase	WP_276540665.1	NZ_JABXYN010000002.1	90	203		
WP_257834668.1	WP_257834668.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834669.1	WP_257834669.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	202		
WP_257834670.1	WP_257834670.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834671.1	WP_257834671.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834672.1	WP_257834672.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	322		
WP_257834673.1	WP_257834673.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	511		
WP_257834674.1	WP_257834674.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	511		
WP_257834675.1	WP_257834675.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	133		
WP_257834676.1	WP_257834676.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834677.1	WP_257834677.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	130		
WP_257834678.1	WP_257834678.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834679.1	WP_257834679.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	141		
WP_257834680.1	WP_257834680.1	LysM peptidoglycan-binding domain-containing protein	WP_276540665.1	NZ_JABXYN010000002.1	90	140		
WP_257834681.1	WP_257834681.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	132		
WP_257834682.1	WP_257834682.1	DEAD/DEAH box helicase	WP_276540665.1	NZ_JABXYN010000002.1	90	29		
WP_257834683.1	WP_257834683.1	DNA-directed RNA polymerase subunit alpha C-terminal domain-containing protein	WP_276540665.1	NZ_JABXYN010000002.1	90	199		
WP_257834684.1	WP_257834684.1	HD domain-containing protein	WP_276540665.1	NZ_JABXYN010000002.1	90	139		
WP_257834685.1	WP_257834685.1	VRR-NUC domain-containing protein	WP_276540665.1	NZ_JABXYN010000002.1	90	138		
WP_257834687.1	WP_257834687.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834688.1	WP_257834688.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	321		
WP_257834689.1	WP_257834689.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_276540665.1	WP_276540665.1	reverse transcriptase domain-containing protein	WP_276540665.1	NZ_JABXYN010000002.1	90	49		
WP_257834690.1	WP_257834690.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	514		
WP_420854689.1	WP_420854689.1	replication-associated recombination protein A	WP_276540665.1	NZ_JABXYN010000002.1	90	93		
WP_257834692.1	WP_257834692.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	335		
WP_257834693.1	WP_257834693.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	327		
WP_257834694.1	WP_257834694.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	322		
WP_257834695.1	WP_257834695.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	208		
WP_257834696.1	WP_257834696.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	519		
WP_257834697.1	WP_257834697.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	520		
WP_257834698.1	WP_257834698.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834699.1	WP_257834699.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834701.1	WP_257834701.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834702.1	WP_257834702.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834703.1	WP_257834703.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834704.1	WP_257834704.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	197		
WP_257834705.1	WP_257834705.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	333		
WP_257834706.1	WP_257834706.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834708.1	WP_257834708.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	518		
WP_257834709.1	WP_257834709.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	137		
WP_257834710.1	WP_257834710.1	DNA primase family protein	WP_276540665.1	NZ_JABXYN010000002.1	90	201		
WP_257834711.1	WP_257834711.1	helix-turn-helix domain-containing protein	WP_276540665.1	NZ_JABXYN010000002.1	90	207		
WP_257834712.1	WP_257834712.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	517		
WP_257834713.1	WP_257834713.1	DHH family phosphoesterase	WP_276540665.1	NZ_JABXYN010000002.1	90	326		
WP_257834714.1	WP_257834714.1	type II toxin-antitoxin system PemK/MazF family toxin	WP_276540665.1	NZ_JABXYN010000002.1	90	516		
WP_257834716.1	WP_257834716.1	AbrB/MazE/SpoVT family DNA-binding domain-containing protein	WP_276540665.1	NZ_JABXYN010000002.1	90	515		
WP_257834717.1	WP_257834717.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	131		
WP_257834718.1	WP_257834718.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	131		
WP_257834719.1	WP_257834719.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	198		
WP_257834720.1	WP_257834720.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	14		
WP_257834721.1	WP_257834721.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	318		
WP_257834722.1	WP_257834722.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	320		
WP_257834723.1	WP_257834723.1	macro domain-containing protein	WP_276540665.1	NZ_JABXYN010000002.1	90	200		
WP_257834724.1	WP_257834724.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	325		
WP_257834725.1	WP_257834725.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	319		
WP_257834726.1	WP_257834726.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	66		
WP_257834727.1	WP_257834727.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834728.1	WP_257834728.1	DNA-directed RNA polymerase subunit alpha C-terminal domain-containing protein	WP_276540665.1	NZ_JABXYN010000002.1	90	199		
WP_257834729.1	WP_257834729.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_276540588.1	WP_276540588.1	type II toxin-antitoxin system death-on-curing family toxin	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834731.1	WP_257834731.1	AbrB/MazE/SpoVT family DNA-binding domain-containing protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834732.1	WP_257834732.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	66		
WP_257834733.1	WP_257834733.1	RadC family protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834734.1	WP_257834734.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834735.1	WP_257834735.1	DUF4258 domain-containing protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834736.1	WP_257834736.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834737.1	WP_257834737.1	Rap family tetratricopeptide repeat protein	WP_276540665.1	NZ_JABXYN010000002.1	90	512		
WP_257834738.1	WP_257834738.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	66		
WP_257834739.1	WP_257834739.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834740.1	WP_257834740.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834741.1	WP_257834741.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834742.1	WP_257834742.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	66		
WP_257834743.1	WP_257834743.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834744.1	WP_257834744.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834745.1	WP_257834745.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	524		
WP_257834746.1	WP_257834746.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834747.1	WP_257834747.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834748.1	WP_257834748.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834749.1	WP_257834749.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834750.1	WP_257834750.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834751.1	WP_257834751.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834752.1	WP_257834752.1	ParA family protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834753.1	WP_257834753.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90	513		
WP_257834754.1	WP_257834754.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257834755.1	WP_257834755.1	hypothetical protein	WP_276540665.1	NZ_JABXYN010000002.1	90			
WP_257841516.1	WP_257841516.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	324		
WP_257834654.1	WP_257834654.1	HU family DNA-binding protein	WP_257841517.1	NZ_JABXYO010000002.1	91	24		
WP_257834655.1	WP_257834655.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	329		
WP_257834656.1	WP_257834656.1	UvrD-helicase domain-containing protein	WP_257841517.1	NZ_JABXYO010000002.1	91	39		
WP_257834657.1	WP_257834657.1	AAA family ATPase	WP_257841517.1	NZ_JABXYO010000002.1	91	206		
WP_257834658.1	WP_257834658.1	40S ribosomal protein S21	WP_257841517.1	NZ_JABXYO010000002.1	91	205		
WP_257834659.1	WP_257834659.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	204		
WP_257834660.1	WP_257834660.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	323		
WP_257834661.1	WP_257834661.1	AAA family ATPase	WP_257841517.1	NZ_JABXYO010000002.1	91	136		
WP_257834662.1	WP_257834662.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	328		
WP_257834663.1	WP_257834663.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	330		
WP_257834664.1	WP_257834664.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	135		
WP_257834665.1	WP_257834665.1	metal-dependent hydrolase	WP_257841517.1	NZ_JABXYO010000002.1	91	134		
WP_257834666.1	WP_257834666.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	143		
WP_257834667.1	WP_257834667.1	CPBP family intramembrane glutamic endopeptidase	WP_257841517.1	NZ_JABXYO010000002.1	91	203		
WP_257834668.1	WP_257834668.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834669.1	WP_257834669.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	202		
WP_257834670.1	WP_257834670.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834671.1	WP_257834671.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834672.1	WP_257834672.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	322		
WP_257834673.1	WP_257834673.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	511		
WP_257834674.1	WP_257834674.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	511		
WP_257834675.1	WP_257834675.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	133		
WP_257834676.1	WP_257834676.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834677.1	WP_257834677.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	130		
WP_257834678.1	WP_257834678.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834679.1	WP_257834679.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	141		
WP_257834680.1	WP_257834680.1	LysM peptidoglycan-binding domain-containing protein	WP_257841517.1	NZ_JABXYO010000002.1	91	140		
WP_257834681.1	WP_257834681.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	132		
WP_257834682.1	WP_257834682.1	DEAD/DEAH box helicase	WP_257841517.1	NZ_JABXYO010000002.1	91	29		
WP_257834683.1	WP_257834683.1	DNA-directed RNA polymerase subunit alpha C-terminal domain-containing protein	WP_257841517.1	NZ_JABXYO010000002.1	91	199		
WP_257834684.1	WP_257834684.1	HD domain-containing protein	WP_257841517.1	NZ_JABXYO010000002.1	91	139		
WP_257834685.1	WP_257834685.1	VRR-NUC domain-containing protein	WP_257841517.1	NZ_JABXYO010000002.1	91	138		
WP_257834687.1	WP_257834687.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834688.1	WP_257834688.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	321		
WP_257834689.1	WP_257834689.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257841517.1	WP_257841517.1	reverse transcriptase domain-containing protein	WP_257841517.1	NZ_JABXYO010000002.1	91	49		
WP_257841518.1	WP_257841518.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	514		
WP_420854689.1	WP_420854689.1	replication-associated recombination protein A	WP_257841517.1	NZ_JABXYO010000002.1	91	93		
WP_257834692.1	WP_257834692.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	335		
WP_257841519.1	WP_257841519.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	327		
WP_257834694.1	WP_257834694.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	322		
WP_257834695.1	WP_257834695.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	208		
WP_257834696.1	WP_257834696.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	519		
WP_257834697.1	WP_257834697.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	520		
WP_257834698.1	WP_257834698.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834699.1	WP_257834699.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834701.1	WP_257834701.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834702.1	WP_257834702.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834703.1	WP_257834703.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834704.1	WP_257834704.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	197		
WP_257834705.1	WP_257834705.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	333		
WP_257834706.1	WP_257834706.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834708.1	WP_257834708.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	518		
WP_257834709.1	WP_257834709.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	137		
WP_257834710.1	WP_257834710.1	DNA primase family protein	WP_257841517.1	NZ_JABXYO010000002.1	91	201		
WP_257834711.1	WP_257834711.1	helix-turn-helix domain-containing protein	WP_257841517.1	NZ_JABXYO010000002.1	91	207		
WP_257834712.1	WP_257834712.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	517		
WP_257834713.1	WP_257834713.1	DHH family phosphoesterase	WP_257841517.1	NZ_JABXYO010000002.1	91	326		
WP_257834714.1	WP_257834714.1	type II toxin-antitoxin system PemK/MazF family toxin	WP_257841517.1	NZ_JABXYO010000002.1	91	516		
WP_257834716.1	WP_257834716.1	AbrB/MazE/SpoVT family DNA-binding domain-containing protein	WP_257841517.1	NZ_JABXYO010000002.1	91	515		
WP_257834717.1	WP_257834717.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	131		
WP_257834718.1	WP_257834718.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	131		
WP_257834719.1	WP_257834719.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	198		
WP_257841520.1	WP_257841520.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	14		
WP_257834720.1	WP_257834720.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	14		
WP_257834721.1	WP_257834721.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	318		
WP_257841521.1	WP_257841521.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	320		
WP_257834723.1	WP_257834723.1	macro domain-containing protein	WP_257841517.1	NZ_JABXYO010000002.1	91	200		
WP_257834724.1	WP_257834724.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	325		
WP_257834725.1	WP_257834725.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	319		
WP_257834726.1	WP_257834726.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	66		
WP_257834727.1	WP_257834727.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834728.1	WP_257834728.1	DNA-directed RNA polymerase subunit alpha C-terminal domain-containing protein	WP_257841517.1	NZ_JABXYO010000002.1	91	199		
WP_257834729.1	WP_257834729.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_276540588.1	WP_276540588.1	type II toxin-antitoxin system death-on-curing family toxin	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834731.1	WP_257834731.1	AbrB/MazE/SpoVT family DNA-binding domain-containing protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834732.1	WP_257834732.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	66		
WP_257834733.1	WP_257834733.1	RadC family protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834734.1	WP_257834734.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834735.1	WP_257834735.1	DUF4258 domain-containing protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834736.1	WP_257834736.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834737.1	WP_257834737.1	Rap family tetratricopeptide repeat protein	WP_257841517.1	NZ_JABXYO010000002.1	91	512		
WP_257834738.1	WP_257834738.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	66		
WP_257834739.1	WP_257834739.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834740.1	WP_257834740.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834741.1	WP_257834741.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834742.1	WP_257834742.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	66		
WP_257834743.1	WP_257834743.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834744.1	WP_257834744.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834745.1	WP_257834745.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	524		
WP_257834746.1	WP_257834746.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834747.1	WP_257834747.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834748.1	WP_257834748.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834749.1	WP_257834749.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834750.1	WP_257834750.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834751.1	WP_257834751.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834752.1	WP_257834752.1	ParA family protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_257834753.1	WP_257834753.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91	513		
WP_257834754.1	WP_257834754.1	hypothetical protein	WP_257841517.1	NZ_JABXYO010000002.1	91			
WP_078598578.1	WP_078598578.1	thiamine pyrophosphate-requiring protein	WP_078598635.1	NZ_MTIV01000022.1	92			
WP_078598579.1	WP_078598579.1	hypothetical protein	WP_078598635.1	NZ_MTIV01000022.1	92	66		
WP_169911325.1	WP_169911325.1	hypothetical protein	WP_078598635.1	NZ_MTIV01000022.1	92			
WP_078598580.1	WP_078598580.1	hypothetical protein	WP_078598635.1	NZ_MTIV01000022.1	92	66		
WP_169911327.1	WP_169911327.1	hypothetical protein	WP_078598635.1	NZ_MTIV01000022.1	92	319		
WP_078598582.1	WP_078598582.1	hypothetical protein	WP_078598635.1	NZ_MTIV01000022.1	92			
WP_078598584.1	WP_078598584.1	macro domain-containing protein	WP_078598635.1	NZ_MTIV01000022.1	92	200		
WP_078598585.1	WP_078598585.1	hypothetical protein	WP_078598635.1	NZ_MTIV01000022.1	92	320		
WP_078598586.1	WP_078598586.1	hypothetical protein	WP_078598635.1	NZ_MTIV01000022.1	92	318		
WP_078598587.1	WP_078598587.1	DUF4326 domain-containing protein	WP_078598635.1	NZ_MTIV01000022.1	92	14		
WP_078598589.1	WP_078598589.1	hypothetical protein	WP_078598635.1	NZ_MTIV01000022.1	92	198		
WP_078598590.1	WP_078598590.1	hypothetical protein	WP_078598635.1	NZ_MTIV01000022.1	92	131		
WP_244895513.1	WP_244895513.1	AbrB/MazE/SpoVT family DNA-binding domain-containing protein	WP_078598635.1	NZ_MTIV01000022.1	92	515		
WP_078598591.1	WP_078598591.1	type II toxin-antitoxin system PemK/MazF family toxin	WP_078598635.1	NZ_MTIV01000022.1	92	516		
WP_078598592.1	WP_078598592.1	hypothetical protein	WP_078598635.1	NZ_MTIV01000022.1	92	131		
WP_169911330.1	WP_169911330.1	hypothetical protein	WP_078598635.1	NZ_MTIV01000022.1	92	326		
WP_078598594.1	WP_078598594.1	hypothetical protein	WP_078598635.1	NZ_MTIV01000022.1	92	517		
