leaf_id	og_index	superkingdom	kingdom	phylum	class	order	family	genus	species	start_win	end_win	strand_win	start_target	end_target
3751	3751	Bacteria	unclassified	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus sp. BV3AC2	72364.0	154034.0	-	112364.0	114034.0
3752	3752	Bacteria	unclassified	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae		Lachnospiraceae bacterium	60618.0	141535.0	+	100618.0	101535.0
3753	3753	Bacteria	unclassified	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae		Rhizobiaceae bacterium	0.0	24596.0	-	18602.0	19912.0
3754	3754	Bacteria	unclassified	Bacteroidota	Saprospiria	Saprospirales	Saprospiraceae		Saprospiraceae bacterium	0.0	7570.0	+	5628.0	7178.0
3755	3755	Bacteria	unclassified	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. MMSF_3328	0.0	1191.0	+	295.0	1191.0
3756	3756	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Bp9140	0.0	62037.0	-	20118.0	22037.0
3757	3757	Bacteria	unclassified	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis sp.	0.0	43251.0	+	1560.0	3251.0
3758	3758	Bacteria	unclassified	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus altitudinis	25519.0	81765.0	-	65519.0	67276.0
3759	3759	Bacteria	unclassified	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Edaphobacter	Edaphobacter sp.	0.0	56064.0	-	15420.0	16064.0
3760	3760	Bacteria	unclassified	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Acetivibrio	Acetivibrio clariflavus	146801.0	227979.0	+	186801.0	187979.0
3761	3761	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kosakonia	Kosakonia cowanii	2996671.0	3077150.0	+	3036671.0	3037150.0
3762	3762	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Ramlibacter sp.	0.0	4254.0	+	2355.0	3704.0
3763	3763	Bacteria	unclassified	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Bizionia	Bizionia argentinensis	0.0	43037.0	+	2018.0	3037.0
3764	3764	Bacteria	unclassified	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae		Desulfobacteraceae bacterium	0.0	3462.0	+	213.0	1526.0
3765	3765	Bacteria	unclassified	Bacteroidota	Saprospiria	Saprospirales	Saprospiraceae		Saprospiraceae bacterium	45415.0	126452.0	+	85415.0	86452.0
3766	3766	Bacteria	unclassified	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes communis	0.0	4022.0	+	476.0	1546.0
3767	3767	Bacteria	unclassified	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae		Pirellulaceae bacterium	0.0	41482.0	+	37707.0	38717.0
3768	3768	Bacteria	unclassified	Myxococcota		Polyangiales	Polyangiaceae		Polyangiaceae bacterium	0.0	19954.0	-	472.0	1875.0
3769	3769	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae		Orbaceae bacterium lpD04					
3770	3770	Archaea	unclassified	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae		Methanobacteriaceae archaeon	0.0	3471.0	+	2544.0	3368.0
3771	3771	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Parashewanella	Parashewanella spongiae	1968176.0	2049138.0	+	2008176.0	2009138.0
3772	3772	Bacteria	unclassified	Myxococcota					Myxococcota bacterium	0.0	1686.0	-	847.0	1686.0
3773	3773	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	Nitrosomonas sp.	0.0	5680.0	+	1.0	870.0
3774	3774	Bacteria	unclassified	Myxococcota		Polyangiales	Polyangiaceae		Polyangiaceae bacterium					
3775	3775	Bacteria	unclassified						bacterium	0.0	10688.0	-	111.0	929.0
3776	3776	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Castellaniella	Castellaniella sp.	39315.0	85291.0	-	79315.0	80283.0
3777	3777	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp.	65512.0	117389.0	-	105512.0	107272.0
3778	3778	Bacteria	unclassified	Bacillota	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	0.0	10320.0	+	1.0	861.0
3779	3779	Bacteria	unclassified	Bacillota	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	0.0	736.0	-	1.0	736.0
3780	3780	Bacteria	unclassified	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caccae	132194.0	178361.0	-	172194.0	173324.0
3781	3781	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. PDM05	245057.0	326010.0	-	285057.0	286010.0
3782	3782	Bacteria	unclassified	Bacillota	Tissierellia				Tissierellia bacterium	0.0	5288.0	-	4539.0	5288.0
3783	3783	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella quasipneumoniae	0.0	4573.0	+	4036.0	4573.0
3784	3784	Bacteria	unclassified	Candidatus Hydrogenedentota					Candidatus Hydrogenedentota bacterium	0.0	13271.0	+	4581.0	5453.0
3785	3785	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas hydrophila	0.0	775.0	+	1.0	775.0
3786	3786	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas parafulva	194660.0	276135.0	-	234660.0	236135.0
3787	3787	Bacteria	unclassified	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp.	0.0	20920.0	-	17184.0	18626.0
3788	3788	Bacteria	unclassified	Planctomycetota					Planctomycetota bacterium	0.0	4702.0	-	3020.0	4702.0
3789	3789	Bacteria	unclassified	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Maridesulfovibrio	Maridesulfovibrio ferrireducens	163157.0	244194.0	-	203157.0	204194.0
3790	3790	Bacteria	unclassified	Chloroflexota	Anaerolineae	Anaerolineales			Anaerolineales bacterium					
3791	3791	Bacteria	unclassified	Kiritimatiellota	Kiritimatiellia				Kiritimatiellia bacterium	0.0	23307.0	-	4623.0	5807.0
3792	3792	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0.0	1063.0	+	1.0	774.0
3793	3793	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Xanthomonas	Xanthomonas sacchari	4434049.0	4515740.0	-	4474049.0	4475740.0
3794	3794	Bacteria	unclassified	Bacteroidota	Bacteroidia	Bacteroidales			Bacteroidales bacterium	0.0	16091.0	-	412.0	1530.0
3795	3795	Bacteria	unclassified	Chloroflexota	Ardenticatenia	Ardenticatenales			Ardenticatenales bacterium	0.0	7223.0	-	428.0	1561.0
3796	3796	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae	199962.0	281638.0	+	239962.0	241638.0
3797	3797	Bacteria	unclassified	Myxococcota		Haliangiales	Kofleriaceae		Kofleriaceae bacterium	199336.0	253532.0	+	239336.0	240982.0
3798	3798	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas piscicida	414.0	69584.0	+	40414.0	41886.0
3799	3799	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Lysobacterales			Lysobacterales bacterium	0.0	9754.0	-	8108.0	9529.0
3800	3800	Bacteria	unclassified	Planctomycetota	Phycisphaerae				Phycisphaerae bacterium					
3801	3801	Bacteria	unclassified						bacterium	0.0	33493.0	+	1180.0	2151.0
3802	3802	Bacteria	unclassified	Bacteroidota					Bacteroidota bacterium	0.0	27964.0	-	25580.0	26668.0
3803	3803	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia phenazinium	1580479.0	1662257.0	+	1620479.0	1622257.0
3804	3804	Bacteria	unclassified	Acidobacteriota	Terriglobia	Candidatus Acidiferrales			Candidatus Acidiferrales bacterium	0.0	11180.0	+	2166.0	3794.0
3805	3805	Bacteria	unclassified	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Candidatus Equimonas	Candidatus Equimonas faecalis	0.0	40890.0	+	28649.0	29740.0
3806	3806	Bacteria	unclassified	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae		Lachnospiraceae bacterium	0.0	39410.0	+	28052.0	29164.0
3807	3807	Bacteria	unclassified	Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Amazonocrinis	Amazonocrinis nigriterrae	7784.0	55805.0	+	47784.0	48878.0
3808	3808	Bacteria	unclassified	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella parvula	134544.0	216220.0	+	174544.0	176220.0
3809	3809	Bacteria	unclassified	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. CB3481	3556848.0	3638692.0	-	3596848.0	3598692.0
3810	3810		unclassified						unidentified					
3811	3811	Bacteria	unclassified	Pseudomonadota	Alphaproteobacteria				Alphaproteobacteria bacterium	88942.0	170633.0	-	128942.0	130633.0
3812	3812	Bacteria	unclassified	Actinomycetota	Actinomycetes	Micrococcales	Promicromonosporaceae	Cellulosimicrobium	Cellulosimicrobium funkei	306249.0	388096.0	+	346249.0	348096.0
3813	3813	Bacteria	unclassified	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. F19	935773.0	1016951.0	+	975773.0	976951.0
3814	3814	Bacteria	unclassified	Planctomycetota	Candidatus Brocadiia	Candidatus Brocadiales	Candidatus Scalinduaceae	Candidatus Scalindua	Candidatus Scalindua sp.	0.0	10396.0	-	6815.0	8329.0
3815	3815	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella michiganensis	0.0	1480.0	+	685.0	1480.0
3816	3816	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas veronii	54645.0	136420.0	+	94645.0	96420.0
3817	3817		unclassified						unidentified	9671832.0	9752794.0	-	9711832.0	9712794.0
3818	3818	Bacteria	unclassified	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Fuerstiella	Fuerstiella sp.	0.0	22566.0	-	1993.0	2982.0
3819	3819	Bacteria	unclassified	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella aerofaciens	0.0	10680.0	+	9762.0	10680.0
3820	3820	Bacteria	unclassified	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Thalassoroseus	Thalassoroseus pseudoceratinae	268782.0	350380.0	-	308782.0	310380.0
3821	3821	Bacteria	unclassified	Acidobacteriota	Blastocatellia				Blastocatellia bacterium	0.0	12560.0	+	546.0	2078.0
3822	3822	Bacteria	unclassified	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales			Gemmatimonadales bacterium	0.0	17734.0	-	168.0	1028.0
3823	3823	Bacteria	unclassified	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas sp. PH5-45	0.0	23951.0	+	11485.0	12651.0
3824	3824	Bacteria	unclassified	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae		Campylobacteraceae bacterium	0.0	6181.0	+	3942.0	5543.0
3825	3825	Bacteria	unclassified	Myxococcota	Myxococcia	Myxococcales	Archangiaceae	Archangium	Archangium lansinium	11712642.0	11794246.0	-	11752642.0	11754246.0
3826	3826	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cronobacter	Cronobacter muytjensii	39949.0	89333.0	+	79949.0	81658.0
3827	3827	Bacteria	unclassified	Candidatus Melainabacteria		Candidatus Obscuribacterales			Candidatus Obscuribacterales bacterium	0.0	2436.0	+	345.0	1229.0
3828	3828	Bacteria	unclassified						bacterium					
3829	3829	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium	Pectobacterium versatile	34229.0	115857.0	+	74229.0	75857.0
3830	3830	Bacteria	unclassified	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus sp.	0.0	35045.0	+	8483.0	9520.0
3831	3831	Bacteria	unclassified	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter sp. SYSU D00535					
3832	3832	Bacteria	unclassified	Myxococcota		Polyangiales	Sandaracinaceae	Sandaracinus	Sandaracinus sp.	0.0	69660.0	-	28272.0	29660.0
3833	3833	Bacteria	unclassified	Cyanobacteriota	Cyanophyceae	Synechococcales	Merismopediaceae	Merismopedia	Merismopedia glauca	0.0	13339.0	-	10100.0	12361.0
3834	3834	Bacteria	unclassified	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	Frigoriglobus	Frigoriglobus tundricola	7697536.0	7778858.0	-	7737536.0	7738858.0
3835	3835		unclassified						unidentified	0.0	7737.0	-	5831.0	7234.0
3836	3836	Bacteria	unclassified	Bacillota	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis	Lentihominibacter	Lentihominibacter sp.	0.0	2770.0	+	1.0	813.0
3837	3837	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae		Steroidobacteraceae bacterium	0.0	12139.0	+	10028.0	11683.0
3838	3838	Bacteria	unclassified	Rhodothermota	Rhodothermia	Rhodothermales	Rubricoccaceae		Rubricoccaceae bacterium	0.0	41243.0	-	20099.0	22291.0
3839	3839	Bacteria	unclassified	Myxococcota	Myxococcia	Myxococcales			Myxococcales bacterium	0.0	17831.0	+	13493.0	14920.0
3840	3840	Bacteria	unclassified	Cyanobacteriota	Cyanophyceae	Desertifilales	Desertifilaceae	Roseofilum	Roseofilum casamattae	0.0	73875.0	-	32469.0	33875.0
3841	3841	Bacteria	unclassified	Pseudomonadota	Alphaproteobacteria				Alphaproteobacteria bacterium	0.0	6404.0	-	1886.0	3571.0
3842	3842	Bacteria	unclassified	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	Butyrivibrio hungatei	0.0	49117.0	+	8104.0	9117.0
3843	3843	Bacteria	unclassified	Myxococcota		Polyangiales	Polyangiaceae	Minicystis	Minicystis sp.	144758.0	226062.0	+	184758.0	186062.0
3844	3844	Bacteria	unclassified	Pseudomonadota	Alphaproteobacteria				Alphaproteobacteria bacterium	53684.0	135453.0	-	93684.0	95453.0
3845	3845	Bacteria	unclassified	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella parvula	0.0	39710.0	+	3404.0	5125.0
3846	3846	Bacteria	unclassified	Chloroflexota					Chloroflexota bacterium	0.0	8459.0	-	3414.0	4325.0
3847	3847	Bacteria	unclassified	Verrucomicrobiota					Verrucomicrobiota bacterium	0.0	19338.0	+	12461.0	13384.0
3848	3848	Bacteria	unclassified	Abditibacteriota	Abditibacteriia	Abditibacteriales	Abditibacteriaceae		Abditibacteriaceae bacterium	281729.0	362305.0	-	321729.0	323192.0
3849	3849	Bacteria	unclassified	Chloroflexota	Anaerolineae	Anaerolineales			Anaerolineales bacterium	0.0	1348.0	+	349.0	1348.0
3850	3850	Bacteria	unclassified	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sediminilitoris	1849449.0	1930954.0	-	1889449.0	1890954.0
3851	3851	Bacteria	unclassified	Bacillota	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	0.0	10755.0	+	1.0	712.0
3852	3852	Bacteria	unclassified	Myxococcota		Polyangiales	Polyangiaceae		Polyangiaceae bacterium	116384.0	176616.0	-	156384.0	158063.0
3853	3853	Bacteria	unclassified	Myxococcota	Myxococcia	Myxococcales			Myxococcales bacterium	0.0	9537.0	-	1396.0	2724.0
3854	3854	Bacteria	unclassified	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae		Lachnospiraceae bacterium 62-26	5325.0	49398.0	+	45325.0	47034.0
3855	3855	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Rhodanobacteraceae		Rhodanobacteraceae bacterium	0.0	3377.0	-	2164.0	3377.0
3856	3856	Bacteria	unclassified	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Moheibacter	Moheibacter sediminis	223640.0	304716.0	+	263640.0	264716.0
3857	3857	Bacteria	unclassified	Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum	Dolichospermum flos-aquae	963135.0	1045408.0	-	1003135.0	1005408.0
3858	3858	Bacteria	unclassified	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	919812.0	1001566.0	+	959812.0	961566.0
3859	3859	Bacteria	unclassified	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sanguinis	68017.0	148324.0	+	108017.0	109039.0
3860	3860	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Thiotrichales	Thiotrichaceae		Thiotrichaceae bacterium	0.0	17613.0	+	11694.0	12983.0
3861	3861	Bacteria	unclassified	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium sp. 092160098-2	5278638.0	5338800.0	+	5318638.0	5320344.0
3862	3862	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae		Rhodocyclaceae bacterium	0.0	51628.0	+	9805.0	11628.0
3863	3863	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinomonas	Marinomonas sp.	521963.0	603543.0	+	561963.0	563543.0
3864	3864	Archaea	unclassified	Candidatus Heimdallarchaeota					Candidatus Heimdallarchaeota archaeon	0.0	2113.0	+	1.0	1192.0
3865	3865	Bacteria	unclassified	Myxococcota	Myxococcia	Myxococcales	Archangiaceae	Archangium	Archangium sp.	484549.0	566597.0	-	524549.0	526597.0
3866	3866	Bacteria	unclassified	Verrucomicrobiota	Opitutia	Puniceicoccales	Pelagicoccaceae	Pelagicoccus	Pelagicoccus enzymogenes	0.0	67077.0	+	25512.0	27077.0
3867	3867	Bacteria	unclassified	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae		Lachnospiraceae bacterium	21830.0	70191.0	-	61830.0	63296.0
3868	3868	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	0.0	465.0	+	1.0	465.0
3869	3869	Bacteria	unclassified	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp900105245	0.0	64028.0	+	23147.0	24028.0
3870	3870	Bacteria	unclassified	Bacteroidota	Bacteroidia	Bacteroidales			Bacteroidales bacterium	6115.0	49377.0	-	46115.0	47185.0
3871	3871	Bacteria	unclassified	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium prausnitzii	0.0	43892.0	+	2849.0	3892.0
3872	3872	Bacteria	unclassified	Chloroflexota	Anaerolineae				Anaerolineae bacterium	0.0	50034.0	-	9051.0	10034.0
3873	3873	Bacteria	unclassified	Actinomycetota	Actinomycetes	Micrococcales	Intrasporangiaceae	Lapillicoccus	Lapillicoccus sp.					
3874	3874	Bacteria	unclassified	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus bromii	485980.0	567659.0	+	525980.0	527659.0
3875	3875	Bacteria	unclassified	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Kaistella	Kaistella gelatinilytica	1480142.0	1561224.0	+	1520142.0	1521224.0
3876	3876	Bacteria	unclassified	Candidatus Nealsoniibacteriota					Candidatus Nealsonbacteria bacterium	0.0	4091.0	-	491.0	2056.0
3877	3877	Bacteria	unclassified	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae		Lachnospiraceae bacterium	0.0	19941.0	-	18059.0	19720.0
3878	3878	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rouxiella	Rouxiella badensis	2969089.0	3050219.0	+	3009089.0	3010219.0
3879	3879	Bacteria	unclassified	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Fuerstiella	Fuerstiella sp.	54247.0	104080.0	+	94247.0	95197.0
3880	3880	Bacteria	unclassified	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	Rhodococcus sovatensis	4624230.0	4705594.0	-	4664230.0	4665594.0
3881	3881	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria				Gammaproteobacteria bacterium	0.0	55750.0	-	14098.0	15750.0
3882	3882	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae	0.0	2107.0	+	1577.0	2107.0
3883	3883		unclassified						unidentified	28805.0	110589.0	-	68805.0	70589.0
3884	3884	Bacteria	unclassified	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas diminuta	84210.0	152761.0	-	124210.0	125202.0
3885	3885	Bacteria	unclassified	Myxococcota		Polyangiales			Polyangiales bacterium	4825.0	82220.0	+	44825.0	46210.0
3886	3886	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Chromatiales			Chromatiales bacterium (ex Bugula neritina AB1)	0.0	43423.0	+	2131.0	3423.0
3887	3887	Bacteria	unclassified	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium prausnitzii	441634.0	522806.0	-	481634.0	482806.0
3888	3888	Bacteria	unclassified	Planctomycetota					Planctomycetota bacterium	0.0	15812.0	+	484.0	1602.0
3889	3889	Bacteria	unclassified	Myxococcota		Polyangiales	Polyangiaceae		Polyangiaceae bacterium	0.0	16104.0	+	6985.0	8439.0
3890	3890	Bacteria	unclassified	Bacteroidota					Bacteroidota bacterium	0.0	13781.0	+	7226.0	8281.0
3891	3891	Bacteria	unclassified	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Microlunatus	Microlunatus kandeliicorticis	394039.0	475373.0	-	434039.0	435373.0
3892	3892	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	0.0	461.0	-	1.0	461.0
3893	3893	Bacteria	unclassified	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium meliloti	7788.0	89380.0	+	47788.0	49380.0
3894	3894	Bacteria	unclassified	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia salmonicida	54959.0	136272.0	+	94959.0	96272.0
3895	3895	Bacteria	unclassified	Myxococcota	Myxococcia	Myxococcales		Enhygromyxa	Enhygromyxa salina	43440.0	124771.0	+	83440.0	84771.0
3896	3896	Bacteria	unclassified	Myxococcota					Myxococcota bacterium	0.0	6724.0	-	5671.0	6724.0
3897	3897	Bacteria	unclassified	Bacteroidota	Bacteroidia	Bacteroidales			Bacteroidales bacterium	0.0	41475.0	-	375.0	1475.0
